,50,60,70,80,90,100,110,120,130,140,150
10,5.964878973413987,4.950617481108977,5.144020017120994,3.5987362445250324,2.9985373130140722,3.0530963962199635,4.443211978327063,4.455505954510753,4.435165915516738,4.6403750448291206,5.17927365698329
15,4.2553223743188395,5.049188024118852,4.680552211564275,4.442820592290554,2.3314425024690055,4.363587889348028,4.313300881036777,3.884655974538029,4.058581469441514,4.948784854834433,5.290450018230308
20,3.1846283900103662,5.809284028136475,5.043064933726023,2.263844465628074,4.331741199281163,4.3981006424002915,4.163841157671108,3.9602931084115878,4.252866705369469,4.429297416929964,4.861531993054226
25,5.394423636238075,5.532785560669001,4.979004253364517,2.9843782738831335,4.612058108102759,4.214898584321479,3.695583653534823,3.604683940683352,4.35550478277438,4.394720676469373,4.471669854938009
30,5.741170152892662,4.172273067927664,2.49601395365861,4.3035642037793025,4.239691372644872,3.616035439911971,3.494997074166567,3.482758228108639,4.271342426514611,4.130289488480638,4.130289488480638
35,4.66113669446602,3.9954291255267216,3.0333658786398185,5.161692342854005,4.892187098790534,3.703890360406468,3.275255003630407,3.959369023725914,4.325263073362262,4.191008382007147,4.191008382007147
40,5.49730209273665,8.157298864613034,4.51049787696207,5.042507001457697,4.348698757868817,3.30439780355197,2.8715458913219427,3.932781972050705,4.350189635367008,4.222595266263419,4.24508839091317
